image,pipeline,pipeline_label,family,stratum,overlap_group,area_group,num_objects,mask_area_ratio,max_pair_bbox_iou,iou,dice,precision,recall,pred_area_ratio
P1471_0023.jpg,sam3_text,SAM3 text only,SAM3,no_overlap__high_mask_area,no_overlap,high_mask_area,38,0.0237340927124023,0.0,0.5568907483720784,0.7153883455912067,0.6681890239299464,0.7697625880511348,1.1520132185407426
P1476_0003.jpg,sam3_text,SAM3 text only,SAM3,no_overlap__high_mask_area,no_overlap,high_mask_area,13,0.0171136856079101,0.0,0.834412389288859,0.9097326142812774,0.8743554952510176,0.948093220338983,1.084333804143126
P1854_0015.jpg,sam3_text,SAM3 text only,SAM3,no_overlap__high_mask_area,no_overlap,high_mask_area,14,0.0058765411376953,0.0,0.07814683981803858,0.1449651140863662,0.08351666259268313,0.5486173059768065,6.568956289027654
P1854_0017.jpg,sam3_text,SAM3 text only,SAM3,no_overlap__high_mask_area,no_overlap,high_mask_area,15,0.0063047409057617,0.0,0.09184639948042107,0.16824051354499714,0.09886396737547334,0.5640684726607944,5.705501080272561
P1854_0044.jpg,sam3_text,SAM3 text only,SAM3,no_overlap__high_mask_area,no_overlap,high_mask_area,15,0.0063352584838867,0.0,0.0856475158578409,0.15778144306840736,0.08613769210811471,0.937697291908955,10.886027579332115
P1854_0058.jpg,sam3_text,SAM3 text only,SAM3,no_overlap__high_mask_area,no_overlap,high_mask_area,13,0.0055618286132812,0.0,0.07975333365120234,0.14772509825279304,0.08008170951628604,0.9510993176648976,11.87661106899166
P2027_0004.jpg,sam3_text,SAM3 text only,SAM3,no_overlap__high_mask_area,no_overlap,high_mask_area,88,0.1279077529907226,0.0,0.5696000112712569,0.7257900193437488,0.8358090158257616,0.641365907828984,0.7673594035059887
P2577_0000.jpg,sam3_text,SAM3 text only,SAM3,no_overlap__high_mask_area,no_overlap,high_mask_area,3,0.0065650939941406,0.0,0.08827463218903255,0.16222859483818108,0.8181818181818182,0.09004092769440655,0.110050022737608
P2598_0006.jpg,sam3_text,SAM3 text only,SAM3,no_overlap__high_mask_area,no_overlap,high_mask_area,16,0.0115852355957031,0.0,0.7124298999077163,0.8320689798117978,0.782290123937953,0.8886134230564902,1.1359128740924385
P2766_0010.jpg,sam3_text,SAM3 text only,SAM3,no_overlap__high_mask_area,no_overlap,high_mask_area,22,0.0049219131469726,0.0,0.3820116054158607,0.5528341497550735,0.5889662027833003,0.5208791208791209,0.8843956043956044
P2766_0022.jpg,sam3_text,SAM3 text only,SAM3,no_overlap__high_mask_area,no_overlap,high_mask_area,25,0.0062389373779296,0.0,0.3398432127630312,0.5072880312050914,0.6227318548387096,0.42795289227571875,0.6872185659854521
P2778_0005.jpg,sam3_text,SAM3 text only,SAM3,no_overlap__high_mask_area,no_overlap,high_mask_area,23,0.0055732727050781,0.0,0.11363354422528223,0.2040770858861535,0.11525201942675961,0.8900116595413914,7.7223085891954915
P2794_0003.jpg,sam3_text,SAM3 text only,SAM3,no_overlap__high_mask_area,no_overlap,high_mask_area,12,0.0083093643188476,0.0,0.4346316425120773,0.6059139219193939,0.525125398996808,0.7160800895411018,1.3636363636363635
P2794_0004.jpg,sam3_text,SAM3 text only,SAM3,no_overlap__high_mask_area,no_overlap,high_mask_area,11,0.0078897476196289,0.0,0.4211775269368907,0.5927162778103705,0.4526780175087889,0.8582070047046524,1.8958442237323576
P2794_0015.jpg,sam3_text,SAM3 text only,SAM3,no_overlap__high_mask_area,no_overlap,high_mask_area,10,0.0064525604248046,0.0,0.2093351142772336,0.346198686874885,0.2832044975404076,0.44523358585858586,1.5721275252525253
P2802_0010.jpg,sam3_text,SAM3 text only,SAM3,no_overlap__high_mask_area,no_overlap,high_mask_area,37,0.0080957412719726,0.0,0.3225637858127049,0.48778560137950855,0.3332842415316642,0.9093222609161532,2.728368604339673
P2802_0029.jpg,sam3_text,SAM3 text only,SAM3,no_overlap__high_mask_area,no_overlap,high_mask_area,20,0.007145881652832,0.0,0.15460432880758962,0.2678048660483653,0.16050838960809177,0.8078064707628376,5.032799050163253
P0019_0015.jpg,sam3_text,SAM3 text only,SAM3,no_overlap__low_mask_area,no_overlap,low_mask_area,1,0.0008764266967773,0.0,0.30357142857142855,0.4657534246575342,0.31089494163424125,0.9279907084785134,2.9849012775842043
P0110_0002.jpg,sam3_text,SAM3 text only,SAM3,no_overlap__low_mask_area,no_overlap,low_mask_area,2,2.86102294921875e-05,0.0,0.0,0.0,0.0,0.0,698.8125
P0932_0001.jpg,sam3_text,SAM3 text only,SAM3,no_overlap__low_mask_area,no_overlap,low_mask_area,1,9.632110595703124e-05,0.0,0.04878048780487805,0.09302325581395349,0.04878048780487805,1.0,20.5
P0945_0001.jpg,sam3_text,SAM3 text only,SAM3,no_overlap__low_mask_area,no_overlap,low_mask_area,8,0.0013027191162109,0.0,0.1681077485866312,0.2878291814946619,0.17270242569183464,0.8633646456020495,4.999146029035013
P0961_0003.jpg,sam3_text,SAM3 text only,SAM3,no_overlap__low_mask_area,no_overlap,low_mask_area,7,0.001312255859375,0.0,0.26715092816787733,0.42165605095541403,0.9043715846994536,0.2749169435215947,0.30398671096345514
P0974_0003.jpg,sam3_text,SAM3 text only,SAM3,no_overlap__low_mask_area,no_overlap,low_mask_area,2,0.0004663467407226,0.0,0.11498973305954825,0.20626151012891344,0.12829324169530354,0.5258215962441315,4.098591549295775
